"Eco_Ctrl1"	"Eco_Ctrl2"	"Eco_Exp1"	"Eco_Exp2"
"b3432"	2.04917673062686	5.34369697619783	5.75048793821645	3.10441915624655
"b3433"	25.6147091328358	16.0310909285935	18.5293500231419	27.939772406219
"b3434"	1.02458836531343	0	1.91682931273882	4.13922554166207
"b3437"	0	0	0.958414656369409	0
"b3438"	1.02458836531343	2.67184848809892	3.19471552123136	1.03480638541552
"b3439"	2.04917673062686	2.67184848809892	0.958414656369409	3.10441915624655
"b3440"	3.07376509594029	5.34369697619783	5.11154483397018	1.03480638541552
"b3441"	0	0	0	0
"b3442"	0	0	0	0
"b3443"	0	0	0	0
"b3444"	0	0	0.319471552123136	0
"b3445"	0	0	0	0
"b3446"	0	0	0	0
"b3447"	2.04917673062686	0	0	0
"b3448"	1.02458836531343	0	0	0
"b3449"	2.04917673062686	5.34369697619783	1.59735776061568	2.06961277083104
"b3450"	0	0	0.958414656369409	1.03480638541552
"b3451"	0	0	0	0
"b3452"	0	0	0	0
"b3453"	0	0	0.638943104246272	3.10441915624655
"b3454"	2.04917673062686	0	0.638943104246272	2.06961277083104
"b3455"	2.04917673062686	0	0.319471552123136	1.03480638541552
"b3456"	6.14753019188058	8.01554546429675	2.87524396910823	2.06961277083104
"b3457"	4.09835346125372	0	0.958414656369409	0
"b3458"	4.09835346125372	2.67184848809892	2.55577241698509	3.10441915624655
"b3459"	0	0	0.319471552123136	0
"b3460"	10.2458836531343	16.0310909285935	3.5141870733545	6.20883831249311
"b3461"	51.2294182656715	34.7340303452859	36.7392284941607	49.6707064999449
"b3462"	11.2704720184477	8.01554546429675	4.47260172972391	8.27845108332414
"b3463"	10.2458836531343	8.01554546429675	7.98678880307841	14.4872893958173
"b3464"	10.2458836531343	5.34369697619783	17.5709353667725	9.31325746873966
"b3465"	2.04917673062686	2.67184848809892	2.23630086486195	1.03480638541552
"b3466"	0	0	0.319471552123136	0
"b3467"	1.02458836531343	0	0.958414656369409	3.10441915624655
"b3468"	6.14753019188058	0	5.43101638609332	4.13922554166207
"b3469"	2.04917673062686	0	0.638943104246272	0
"b3470"	0	2.67184848809892	3.5141870733545	2.06961277083104
"b3471"	2.04917673062686	2.67184848809892	2.87524396910823	1.03480638541552
"b3472"	7.17211855719401	2.67184848809892	8.94520345944781	10.3480638541552
"b3473"	0	0	0.638943104246272	1.03480638541552
"b3474"	0	0	0	0
"b3475"	2.04917673062686	0	4.79207328184704	5.17403192707759
"b3476"	0	0	0	0
"b3477"	0	0	0	0
"b3478"	0	0	0	0
"b3479"	0	0	0	0
"b3480"	0	0	0	1.03480638541552
"b3481"	0	0	0.958414656369409	0
"b3482"	0	0	0	0
"b3483"	0	0	0	0
"b3484"	0	0	0	0
"b3485"	1.02458836531343	0	0.319471552123136	0
"b3486"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b3487"	3.07376509594029	0	3.19471552123136	2.06961277083104
"b3488"	0	0	0	0
"b3491"	0	2.67184848809892	0.319471552123136	0
"b3492"	5.12294182656715	0	1.27788620849254	2.06961277083104
"b3493"	47.1310648044178	29.3903333690881	38.0171147026532	41.3922554166207
"b3494"	0	0	0.319471552123136	0
"b3495"	30.7376509594029	10.6873939523957	37.0587000462838	37.2530298749586
"b3496"	0	0	0.638943104246272	1.03480638541552
"b3497"	4.09835346125372	0	1.59735776061568	2.06961277083104
"b3498"	12.2950603837612	0	4.47260172972391	10.3480638541552
"b3499"	1.02458836531343	0	2.23630086486195	2.06961277083104
"b3500"	5.12294182656715	16.0310909285935	8.30626035520154	5.17403192707759
"b3501"	0	0	0.958414656369409	2.06961277083104
"b3502"	0	0	0.319471552123136	0
"b3503"	0	0	0	0
"b3504"	0	0	0	0
"b3505"	0	0	0.638943104246272	0
"b3506"	0	2.67184848809892	0.319471552123136	0
"b3507"	0	0	0	0
"b3508"	0	0	0	0
"b3509"	3.07376509594029	0	0.958414656369409	0
"b3510"	2.04917673062686	0	1.27788620849254	0
"b3511"	1.02458836531343	0	0.319471552123136	0
"b3512"	0	0	0	0
"b3513"	0	0	0	0
"b3514"	0	0	0.958414656369409	1.03480638541552
"b3515"	0	2.67184848809892	0	0
"b3516"	0	0	0.319471552123136	0
"b3517"	2.04917673062686	0	0.958414656369409	2.06961277083104
"b3518"	0	0	0	0
"b3519"	2.04917673062686	5.34369697619783	0.958414656369409	1.03480638541552
"b3520"	0	0	0	0
"b3521"	0	0	0	0
"b3522"	0	0	0.319471552123136	1.03480638541552
"b3523"	14.344237114388	5.34369697619783	6.38943104246272	5.17403192707759
"b3524"	3.07376509594029	2.67184848809892	0	0
"b3525"	0	0	0	0
"b3526"	2.04917673062686	2.67184848809892	3.19471552123136	3.10441915624655
"b3527"	1.02458836531343	5.34369697619783	1.91682931273882	2.06961277083104
"b3528"	0	2.67184848809892	3.19471552123136	3.10441915624655
"b3529"	1.02458836531343	0	0.638943104246272	1.03480638541552
"b3530"	3.07376509594029	2.67184848809892	0.958414656369409	0
"b3531"	0	0	0	0
"b3532"	0	0	0.638943104246272	0
"b3533"	0	0	0	0
"b3534"	1.02458836531343	0	0	0
"b3535"	0	0	0	0
"b3536"	2.04917673062686	5.34369697619783	1.91682931273882	1.03480638541552
"b3537"	0	0	0	0
"b3538"	0	0	0	0
"b3539"	1.02458836531343	0	0.638943104246272	0
"b3540"	0	0	0.319471552123136	0
"b3541"	0	2.67184848809892	0	1.03480638541552
"b3542"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b3543"	1.02458836531343	2.67184848809892	1.27788620849254	0
"b3544"	20.4917673062686	13.3592424404946	26.1966672740972	21.7309340937259
"b3546"	2.04917673062686	0	0.319471552123136	2.06961277083104
"b3547"	1.02458836531343	0	0	0
"b3548"	1.02458836531343	0	0.319471552123136	0
"b3549"	0	0	0.638943104246272	3.10441915624655
"b3550"	1.02458836531343	0	0.319471552123136	0
"b3551"	4.09835346125372	8.01554546429675	1.91682931273882	4.13922554166207
"b3552"	2.04917673062686	0	5.43101638609332	1.03480638541552
"b3553"	10.2458836531343	10.6873939523957	9.90361811581722	8.27845108332414
"b3554"	7.17211855719401	10.6873939523957	10.2230896679404	6.20883831249311
"b3555"	2.04917673062686	0	0	0
"b3556"	173.15543373797	165.654606262133	153.346345019105	71.4016405936707
"b3557"	2.04917673062686	0	0	0
"b3558"	0	0	0	0
"b3559"	26.6392974981492	10.6873939523957	19.1682931273882	18.6265149374793
"b3560"	22.5409440368955	21.3747879047913	12.7788620849254	30.00938517705
"b3561"	0	0	0	0
"b3562"	0	0	0.638943104246272	0
"b3563"	0	0	0	1.03480638541552
"b3564"	0	2.67184848809892	1.27788620849254	0
"b3565"	0	0	0.958414656369409	2.06961277083104
"b3566"	0	0	0	0
"b3567"	0	0	0	0
"b3568"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b3569"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b3570"	9.22129528782087	10.6873939523957	5.43101638609332	1.03480638541552
"b3571"	1.02458836531343	0	0	0
"b3572"	7.17211855719401	2.67184848809892	1.91682931273882	2.06961277083104
"b3573"	0	2.67184848809892	0	0
"b3574"	0	0	1.59735776061568	0
"b3575"	0	0	0	0
"b3576"	0	0	0	0
"b3577"	0	0	0	0
"b3578"	0	0	0	0
"b3579"	0	0	0	0
"b3580"	0	0	0.638943104246272	0
"b3581"	0	0	0	0
"b3582"	0	0	0	0
"b3583"	0	0	0	0
"b3584"	0	0	0.958414656369409	1.03480638541552
"b3585"	2.04917673062686	0	0	0
"b3586"	0	0	0	0
"b3587"	0	0	0	0
"b3588"	0	0	0	0
"b3589"	0	0	0	0
"b3590"	0	0	3.19471552123136	1.03480638541552
"b3591"	3.07376509594029	2.67184848809892	0.958414656369409	4.13922554166207
"b3592"	4.09835346125372	5.34369697619783	0.638943104246272	0
"b3593"	3.07376509594029	2.67184848809892	0	0
"b3594"	0	0	0	0
"b3595"	0	0	0	0
"b3596"	0	0	0	0
"b3597"	0	0	0	0
"b3598"	1.02458836531343	0	0.638943104246272	0
"b3599"	0	0	2.87524396910823	0
"b3600"	3.07376509594029	0	2.55577241698509	2.06961277083104
"b3601"	3.07376509594029	0	4.47260172972391	3.10441915624655
"b3602"	7.17211855719401	2.67184848809892	3.83365862547763	7.24364469790863
"b3603"	0	2.67184848809892	1.27788620849254	0
"b3604"	0	0	0.319471552123136	0
"b3605"	2.04917673062686	0	2.55577241698509	3.10441915624655
"b3606"	0	0	1.27788620849254	3.10441915624655
"b3607"	3.07376509594029	2.67184848809892	7.66731725095527	5.17403192707759
"b3608"	6.14753019188058	2.67184848809892	5.43101638609332	7.24364469790863
"b3609"	7.17211855719401	5.34369697619783	7.66731725095527	6.20883831249311
"b3610"	6.14753019188058	0	5.11154483397018	3.10441915624655
"b3611"	8.19670692250744	8.01554546429675	6.06995949033959	8.27845108332414
"b3612"	45.0818880737909	58.7806667381761	35.4613422856681	46.5662873436983
"b3613"	7.17211855719401	2.67184848809892	0.958414656369409	5.17403192707759
"b3614"	0	0	0	0
"b3615"	0	0	0	0
"b3616"	4.09835346125372	2.67184848809892	1.91682931273882	0
"b3617"	2.04917673062686	0	6.38943104246272	8.27845108332414
"b3618"	0	0	0.319471552123136	0
"b3619"	23.5655324022089	10.6873939523957	17.8904069188956	11.3828702395707
"b3620"	3.07376509594029	2.67184848809892	2.55577241698509	7.24364469790863
"b3621"	0	0	0.958414656369409	1.03480638541552
"b3622"	0	0	0	0
"b3623"	0	0	0.319471552123136	0
"b3624"	2.04917673062686	0	0.638943104246272	0
"b3625"	0	0	0.958414656369409	1.03480638541552
"b3626"	0	0	1.27788620849254	1.03480638541552
"b3627"	1.02458836531343	0	0	1.03480638541552
"b3628"	0	0	2.55577241698509	1.03480638541552
"b3629"	0	0	0.638943104246272	0
"b3630"	3.07376509594029	0	1.27788620849254	1.03480638541552
"b3631"	4.09835346125372	2.67184848809892	0.638943104246272	0
"b3632"	2.04917673062686	2.67184848809892	4.47260172972391	0
"b3633"	6.14753019188058	0	1.59735776061568	7.24364469790863
"b3634"	0	2.67184848809892	0.958414656369409	0
"b3635"	0	0	0	0
"b3636"	19.4671789409552	13.3592424404946	30.3497974516979	26.9049660208035
"b3637"	50.2048299003581	64.124363714374	45.6844319536085	28.9745787916345
"b3638"	0	0	1.27788620849254	0
"b3639"	3.07376509594029	5.34369697619783	7.98678880307841	8.27845108332414
"b3640"	10.2458836531343	5.34369697619783	17.5709353667725	11.3828702395707
"b3641"	1.02458836531343	0	1.27788620849254	3.10441915624655
"b3642"	3.07376509594029	0	1.59735776061568	1.03480638541552
"b3643"	13.3196487490746	10.6873939523957	16.6125207104031	25.8701596353879
"b3644"	10.2458836531343	10.6873939523957	18.848821575265	18.6265149374793
"b3645"	1.02458836531343	0	1.27788620849254	0
"b3646"	1.02458836531343	0	0	1.03480638541552
"b3647"	0	0	0.958414656369409	0
"b3648"	17.4180022103283	5.34369697619783	9.90361811581722	10.3480638541552
"b3649"	30.7376509594029	24.0466363928902	25.2382526177278	37.2530298749586
"b3650"	4.09835346125372	0	10.2230896679404	4.13922554166207
"b3651"	0	2.67184848809892	0	1.03480638541552
"b3652"	0	0	0	1.03480638541552
"b3653"	5.12294182656715	2.67184848809892	8.94520345944781	11.3828702395707
"b3654"	11.2704720184477	5.34369697619783	6.70890259458586	4.13922554166207
"b3655"	8.19670692250744	8.01554546429675	4.47260172972391	8.27845108332414
"b3656"	0	2.67184848809892	0	0
"b3657"	0	0	0	0
"b3659"	1.02458836531343	0	0	0
"b3660"	0	0	0.638943104246272	0
"b3661"	1.02458836531343	0	2.55577241698509	1.03480638541552
"b3662"	2.04917673062686	5.34369697619783	0.319471552123136	2.06961277083104
"b3663"	1.02458836531343	2.67184848809892	1.27788620849254	1.03480638541552
"b3664"	0	0	0	0
"b3665"	0	0	0.638943104246272	0
"b3666"	0	0	0.319471552123136	0
"b3667"	0	0	0.319471552123136	0
"b3668"	6.14753019188058	16.0310909285935	3.19471552123136	7.24364469790863
"b3669"	11.2704720184477	21.3747879047913	9.58414656369409	25.8701596353879
"b3670"	0	0	0.638943104246272	0
"b3671"	2.04917673062686	8.01554546429675	13.0983336370486	13.4524830104017
"b3672"	58.4015368228655	96.186545571561	45.3649604014853	113.828702395707
"b3673"	4.09835346125372	5.34369697619783	0.638943104246272	2.06961277083104
"b3674"	0	0	0	0
"b3675"	0	0	0	0
"b3676"	0	0	1.59735776061568	1.03480638541552
"b3677"	0	0	0	0
"b3678"	0	0	0	0
"b3679"	0	0	0.319471552123136	0
"b3680"	0	0	0	0
"b3681"	0	0	0	0
"b3682"	0	0	0	0
"b3683"	0	0	0	0
"b3684"	0	0	0	0
"b3685"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b3686"	0	0	0.958414656369409	0
"b3687"	0	0	1.27788620849254	1.03480638541552
"b3688"	0	5.34369697619783	2.87524396910823	3.10441915624655
"b3689"	2.04917673062686	2.67184848809892	1.59735776061568	4.13922554166207
"b3690"	0	0	1.59735776061568	1.03480638541552
"b3691"	0	0	0	0
"b3693"	0	0	0.319471552123136	0
"b3696"	1.02458836531343	0	0	0
"b3697"	0	0	1.27788620849254	3.10441915624655
"b3698"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b3699"	18.4425905756417	10.6873939523957	12.4593905328023	11.3828702395707
"b3700"	1.02458836531343	0	0	0
"b3701"	3.07376509594029	5.34369697619783	4.79207328184704	4.13922554166207
"b3702"	14.344237114388	5.34369697619783	15.9735776061568	11.3828702395707
"b3703"	45.0818880737909	50.7651212738794	52.3933345481943	32.0789979478811
"b3704"	30.7376509594029	24.0466363928902	5.75048793821645	7.24364469790863
"b3705"	26.6392974981492	24.0466363928902	14.056748293418	18.6265149374793
"b3706"	1.02458836531343	0	0.638943104246272	3.10441915624655
"b3707"	0	0	0	0
"b3708"	1.02458836531343	0	0	0
"b3709"	0	0	0	0
"b3710"	1.02458836531343	2.67184848809892	0	0
"b3711"	0	0	0	0
"b3712"	0	0	0	0
"b3713"	1.02458836531343	2.67184848809892	0.319471552123136	1.03480638541552
"b3714"	8.19670692250744	21.3747879047913	0.958414656369409	2.06961277083104
"b3715"	0	2.67184848809892	0	0
"b3716"	0	0	0.319471552123136	0
"b3717"	1.02458836531343	0	0	0
"b3718"	0	0	0	0
"b3719"	0	0	0	0
"b3720"	0	0	0	0
"b3721"	0	0	0	0
"b3722"	0	0	0	0
"b3723"	0	0	0	0
"b3724"	0	0	1.91682931273882	3.10441915624655
"b3725"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b3726"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b3727"	1.02458836531343	0	0	2.06961277083104
"b3728"	2.04917673062686	0	4.79207328184704	4.13922554166207
"b3729"	19.4671789409552	13.3592424404946	15.0151629497874	28.9745787916345
"b3730"	12.2950603837612	5.34369697619783	12.7788620849254	15.5220957812328
"b3731"	6.14753019188058	5.34369697619783	4.47260172972391	5.17403192707759
"b3732"	23.5655324022089	13.3592424404946	21.085122440127	31.0441915624655
"b3733"	7.17211855719401	8.01554546429675	16.9319922625262	9.31325746873966
"b3734"	30.7376509594029	18.7029394166924	34.8223991814219	31.0441915624655
"b3735"	12.2950603837612	5.34369697619783	10.5425612200635	11.3828702395707
"b3736"	13.3196487490746	5.34369697619783	21.085122440127	18.6265149374793
"b3737"	7.17211855719401	5.34369697619783	21.4045939922501	14.4872893958173
"b3738"	17.4180022103283	10.6873939523957	17.5709353667725	12.4176766249862
"b3739"	14.344237114388	2.67184848809892	20.7656508880039	20.6961277083104
"b3740"	0	0	0.638943104246272	0
"b3741"	33.8114160553432	10.6873939523957	29.3913827953285	31.0441915624655
"b3742"	9.22129528782087	5.34369697619783	10.8620327721866	2.06961277083104
"b3743"	1.02458836531343	0	5.75048793821645	6.20883831249311
"b3744"	1.02458836531343	2.67184848809892	199.989191629083	238.005468645569
"b3745"	0	0	0.319471552123136	0
"b3746"	2.04917673062686	0	0.958414656369409	1.03480638541552
"b3747"	2.04917673062686	0	1.27788620849254	0
"b3748"	10.2458836531343	13.3592424404946	1.91682931273882	2.06961277083104
"b3749"	0	0	0.319471552123136	0
"b3750"	0	0	0	1.03480638541552
"b3751"	0	2.67184848809892	1.91682931273882	0
"b3752"	0	0	0.638943104246272	1.03480638541552
"b3753"	0	0	0	0
"b3754"	0	0	0.319471552123136	0
"b3755"	0	0	0.638943104246272	1.03480638541552
"b3764"	16.3934138450149	24.0466363928902	91.6883354593401	88.9933491457345
"b3765"	1.02458836531343	0	0	0
"b3766"	32.7868276900298	34.7340303452859	10.2230896679404	37.2530298749586
"b3769"	2.04917673062686	0	1.27788620849254	3.10441915624655
"b3770"	14.344237114388	10.6873939523957	9.90361811581722	14.4872893958173
"b3771"	7.17211855719401	0	5.11154483397018	6.20883831249311
"b3772"	3.07376509594029	2.67184848809892	3.83365862547763	5.17403192707759
"b3773"	3.07376509594029	0	1.91682931273882	1.03480638541552
"b3774"	7.17211855719401	2.67184848809892	7.98678880307841	4.13922554166207
"b3775"	9.22129528782087	2.67184848809892	3.5141870733545	4.13922554166207
"b3777"	0	0	0	1.03480638541552
"b3778"	3.07376509594029	0	3.5141870733545	4.13922554166207
"b3779"	6.14753019188058	0	2.87524396910823	3.10441915624655
"b3780"	9.22129528782087	8.01554546429675	6.38943104246272	3.10441915624655
"b3781"	15.3688254797015	13.3592424404946	19.4877646795113	24.8353532499724
"b3782"	3.07376509594029	2.67184848809892	2.23630086486195	4.13922554166207
"b3783"	15.3688254797015	13.3592424404946	18.2098784710188	8.27845108332414
"b3784"	3.07376509594029	5.34369697619783	4.47260172972391	7.24364469790863
"b3785"	0	8.01554546429675	1.91682931273882	3.10441915624655
"b3786"	0	0	0.958414656369409	0
"b3787"	1.02458836531343	0	0.638943104246272	0
"b3788"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b3789"	1.02458836531343	0	0.638943104246272	0
"b3790"	0	2.67184848809892	0.638943104246272	0
"b3791"	1.02458836531343	0	1.59735776061568	1.03480638541552
"b3792"	1.02458836531343	0	0	0
"b3793"	0	0	1.27788620849254	0
"b3794"	0	0	0.319471552123136	4.13922554166207
"b3795"	4.09835346125372	0	0.319471552123136	1.03480638541552
"b3800"	1.02458836531343	0	0	0
"b3801"	0	0	0.319471552123136	0
"b3802"	2.04917673062686	2.67184848809892	0.638943104246272	1.03480638541552
"b3803"	4.09835346125372	0	1.27788620849254	0
"b3804"	0	0	0.638943104246272	2.06961277083104
"b3805"	12.2950603837612	5.34369697619783	11.5009758764329	13.4524830104017
"b3806"	13.3196487490746	13.3592424404946	6.06995949033959	14.4872893958173
"b3807"	0	0	0.958414656369409	1.03480638541552
"b3808"	0	0	0	0
"b3809"	3.07376509594029	2.67184848809892	7.34784569883213	2.06961277083104
"b3810"	1.02458836531343	2.67184848809892	3.19471552123136	4.13922554166207
"b3811"	0	0	0.319471552123136	1.03480638541552
"b3812"	1.02458836531343	2.67184848809892	0.638943104246272	0
"b3813"	5.12294182656715	5.34369697619783	6.70890259458586	5.17403192707759
"b3816"	21.516355671582	16.0310909285935	56.226993173672	65.1928022811776
"b3817"	0	0	0	0
"b3818"	0	0	0	0
"b3819"	0	2.67184848809892	0.638943104246272	0
"b3820"	4.09835346125372	0	2.87524396910823	2.06961277083104
"b3821"	4.09835346125372	0	4.15313017760077	3.10441915624655
"b3822"	1.02458836531343	0	1.27788620849254	2.06961277083104
"b3823"	3.07376509594029	0	1.91682931273882	5.17403192707759
"b3824"	3.07376509594029	0	2.87524396910823	2.06961277083104
"b3825"	0	2.67184848809892	4.79207328184704	6.20883831249311
"b3826"	0	0	0.319471552123136	0
"b3827"	2.04917673062686	2.67184848809892	2.23630086486195	3.10441915624655
"b3828"	2.04917673062686	2.67184848809892	7.66731725095527	13.4524830104017
"b3829"	118.852250376358	72.1399091786707	88.1741483859856	90.0281555311501
"b3830"	4.09835346125372	5.34369697619783	1.59735776061568	4.13922554166207
"b3831"	8.19670692250744	2.67184848809892	6.06995949033959	8.27845108332414
"b3832"	0	0	0.638943104246272	0
"b3833"	3.07376509594029	0	4.79207328184704	5.17403192707759
"b3834"	4.09835346125372	2.67184848809892	1.59735776061568	1.03480638541552
"b3835"	6.14753019188058	2.67184848809892	2.23630086486195	3.10441915624655
"b3836"	6.14753019188058	2.67184848809892	9.90361811581722	5.17403192707759
"b3838"	6.14753019188058	5.34369697619783	6.06995949033959	6.20883831249311
"b3839"	3.07376509594029	0	1.91682931273882	0
"b3842"	2.04917673062686	0	0.958414656369409	4.13922554166207
"b3843"	15.3688254797015	5.34369697619783	19.8072362316344	15.5220957812328
"b3844"	1.02458836531343	8.01554546429675	7.66731725095527	10.3480638541552
"b3845"	1.02458836531343	2.67184848809892	0.638943104246272	0
"b3846"	0	0	1.91682931273882	3.10441915624655
"b3847"	0	5.34369697619783	5.43101638609332	2.06961277083104
"b3848"	0	2.67184848809892	0.319471552123136	0
"b3849"	0	2.67184848809892	2.55577241698509	4.13922554166207
"b3850"	0	0	0.638943104246272	1.03480638541552
"b3856"	0	0	0.319471552123136	0
"b3857"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b3858"	1.02458836531343	0	0	1.03480638541552
"b3859"	2.04917673062686	5.34369697619783	2.87524396910823	4.13922554166207
"b3860"	9.22129528782087	10.6873939523957	4.79207328184704	10.3480638541552
"b3861"	0	0	0	0
"b3862"	0	0	0	4.13922554166207
"b3863"	5.12294182656715	2.67184848809892	7.66731725095527	11.3828702395707
"b3865"	8.19670692250744	0	10.8620327721866	14.4872893958173
"b3866"	4.09835346125372	2.67184848809892	7.34784569883213	1.03480638541552
"b3867"	2.04917673062686	5.34369697619783	6.70890259458586	1.03480638541552
"b3868"	3.07376509594029	0	0.638943104246272	2.06961277083104
"b3869"	0	0	0.319471552123136	0
"b3870"	14.344237114388	16.0310909285935	5.75048793821645	3.10441915624655
"b3871"	213.114379985194	170.998303238331	190.724516617512	154.186151426912
"b3872"	1.02458836531343	0	0	1.03480638541552
"b3873"	0	0	0.319471552123136	0
"b3874"	0	0	0	0
"b3875"	0	0	0	0
"b3876"	0	0	0	0
"b3877"	0	0	0	0
"b3878"	0	0	0.319471552123136	0
"b3879"	0	0	0	0
"b3880"	0	0	0	0
"b3881"	0	0	0	0
"b3882"	0	0	0	0
"b3883"	1.02458836531343	0	0.319471552123136	0
"b3884"	1.02458836531343	0	0.319471552123136	2.06961277083104
"b3885"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b3886"	1.02458836531343	0	0.319471552123136	0
"b3887"	2.04917673062686	5.34369697619783	1.59735776061568	0
"b3888"	3.07376509594029	5.34369697619783	3.5141870733545	3.10441915624655
"b3889"	0	0	0	0
"b3890"	0	0	1.27788620849254	0
"b3891"	9.22129528782087	8.01554546429675	12.1399189806792	10.3480638541552
"b3892"	1.02458836531343	8.01554546429675	1.59735776061568	2.06961277083104
"b3893"	1.02458836531343	0	0.958414656369409	3.10441915624655
"b3894"	5.12294182656715	0	5.75048793821645	17.5917085520638
"b3895"	0	2.67184848809892	3.19471552123136	4.13922554166207
"b3896"	0	0	0.319471552123136	0
"b3897"	0	0	0	0
"b3898"	0	0	0	0
"b3899"	1.02458836531343	0	0.319471552123136	0
"b3900"	0	0	0	0
"b3901"	0	0	0	0
"b3902"	0	0	0	0
"b3903"	0	0	0	0
"b3904"	0	0	0	0
"b3905"	0	0	1.27788620849254	0
"b3906"	0	0	0	0
"b3907"	0	0	0	0
"b3908"	17.4180022103283	40.0777273214837	14.6956913976643	22.7657404791414
"b3909"	1.02458836531343	0	0.319471552123136	0
"b3910"	0	2.67184848809892	1.91682931273882	1.03480638541552
"b3911"	1.02458836531343	5.34369697619783	1.59735776061568	2.06961277083104
"b3912"	2.04917673062686	8.01554546429675	6.06995949033959	10.3480638541552
"b3915"	4.09835346125372	5.34369697619783	10.8620327721866	7.24364469790863
"b3916"	65.5736553800595	64.124363714374	52.0738629960712	52.7751256561914
"b3917"	0	0	2.55577241698509	1.03480638541552
"b3918"	0	0	0.319471552123136	0
"b3919"	13.3196487490746	8.01554546429675	22.3630086486195	16.5569021666483
"b3920"	0	0	0	0
"b3921"	1.02458836531343	2.67184848809892	1.91682931273882	1.03480638541552
"b3922"	1.02458836531343	0	1.59735776061568	1.03480638541552
"b3923"	0	2.67184848809892	1.59735776061568	0
"b3924"	1.02458836531343	2.67184848809892	0.638943104246272	1.03480638541552
"b3925"	2.04917673062686	8.01554546429675	3.19471552123136	5.17403192707759
"b3926"	0	0	6.38943104246272	3.10441915624655
"b3927"	0	0	1.59735776061568	1.03480638541552
"b3928"	2.04917673062686	8.01554546429675	11.1815043243098	12.4176766249862
"b3929"	28.6884742287761	8.01554546429675	25.2382526177278	25.8701596353879
"b3930"	8.19670692250744	0	2.23630086486195	3.10441915624655
"b3931"	4.09835346125372	2.67184848809892	5.43101638609332	6.20883831249311
"b3932"	3.07376509594029	2.67184848809892	1.59735776061568	1.03480638541552
"b3933"	1.02458836531343	0	2.55577241698509	1.03480638541552
"b3934"	0	0	0	0
"b3935"	2.04917673062686	0	1.59735776061568	1.03480638541552
"b3936"	32.7868276900298	42.7495758095826	23.3214233049889	24.8353532499724
"b3937"	0	0	0.319471552123136	0
"b3938"	0	0	2.87524396910823	1.03480638541552
"b3939"	2.04917673062686	0	8.30626035520154	12.4176766249862
"b3940"	9.22129528782087	2.67184848809892	14.056748293418	35.1834171041276
"b3941"	1.02458836531343	2.67184848809892	4.15313017760077	5.17403192707759
"b3942"	7.17211855719401	2.67184848809892	7.028374146709	5.17403192707759
"b3943"	0	0	0	0
"b3944"	0	0	0	0
"b3945"	1.02458836531343	0	0	0
"b3946"	0	0	0	0
"b3947"	0	0	0	0
"b3949"	0	0	0.319471552123136	0
"b3950"	0	0	0	0
"b3951"	0	2.67184848809892	0.319471552123136	0
"b3952"	0	0	0	0
"b3953"	0	0	0	0
"b3954"	0	0	0.319471552123136	0
"b3955"	0	0	2.55577241698509	2.06961277083104
"b3956"	16.3934138450149	21.3747879047913	15.9735776061568	12.4176766249862
"b3957"	4.09835346125372	5.34369697619783	2.55577241698509	5.17403192707759
"b3958"	0	0	1.91682931273882	2.06961277083104
"b3959"	1.02458836531343	0	2.87524396910823	3.10441915624655
"b3960"	6.14753019188058	0	6.06995949033959	4.13922554166207
"b3961"	9.22129528782087	8.01554546429675	5.75048793821645	4.13922554166207
"b3962"	1.02458836531343	0	2.55577241698509	0
"b3963"	10.2458836531343	8.01554546429675	15.3346345019105	15.5220957812328
"b3964"	2.04917673062686	0	3.83365862547763	2.06961277083104
"b3965"	0	8.01554546429675	5.43101638609332	6.20883831249311
"b3966"	1.02458836531343	0	4.15313017760077	4.13922554166207
"b3967"	2.04917673062686	5.34369697619783	4.47260172972391	1.03480638541552
"b3972"	2.04917673062686	5.34369697619783	5.11154483397018	1.03480638541552
"b3973"	2.04917673062686	0	1.27788620849254	0
"b3974"	1.02458836531343	0	0.958414656369409	0
"b3980"	354.507574398447	328.637364036167	346.946105605726	323.894398635057
"b3981"	24.5901207675223	16.0310909285935	17.5709353667725	11.3828702395707
"b3982"	32.7868276900298	42.7495758095826	18.5293500231419	14.4872893958173
"b3983"	263.319209885552	211.076030559814	133.219637235348	227.657404791414
"b3984"	352.45839766782	272.528545786089	360.044439242775	264.910434666373
"b3985"	504.097475734208	288.559636714683	309.248462455196	370.460685978755
"b3986"	326.843688534984	398.105424726738	373.462244431946	299.059045385085
"b3987"	72.7457739372536	80.1554546429675	81.4652457913997	67.2624150520087
"b3988"	172.130845372656	120.233181964451	155.263174331844	176.951891906054
"b3989"	0	0	0	0
"b3990"	17.4180022103283	16.0310909285935	20.1267077837576	25.8701596353879
"b3991"	11.2704720184477	29.3903333690881	15.6541060540337	23.8005468645569
